,DA,N,NFE,NP,PA,PR,coding,crossover,crowding_factor,crowding_selection,dimensions,distance_measure,function_name,method,mutation,p_c,p_m,run_number,run_time,subpopulation_size
124,1.3327452062846383,500.0,2172.0,2.0,1.321305597869125,2.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.2,0.1,2.0,17.184933185577393,5.0
125,1.31855819871276,500.0,1660.0,5.0,1.2949940635402863,5.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.2,0.1,3.0,13.134061574935913,5.0
126,1.33522062759693,500.0,2412.0,4.0,1.317395209469014,4.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.2,0.1,4.0,18.92190957069397,5.0
127,1.317214244389558,500.0,2248.0,5.0,1.2877340576319989,5.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.2,0.1,5.0,17.49503231048584,5.0
128,1.3224301890381378,500.0,2290.0,3.0,1.3150757186197426,3.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.2,0.1,6.0,17.912588357925415,5.0
129,1.295493747650441,500.0,1856.0,4.0,1.0443107358671666,4.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.2,0.1,7.0,14.796064615249634,5.0
130,1.2964536920203038,500.0,1814.0,5.0,1.0503536760209287,5.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.2,0.1,8.0,14.310552597045898,5.0
131,1.3192312291586183,500.0,1712.0,4.0,1.2999947846697046,4.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.2,0.1,9.0,13.41550350189209,5.0
132,0.2017771433520457,500.0,2018.0,7.0,0.0014217490433616753,1.4,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.2,0.1,0.0,17.481367349624634,5.0
133,0.7009650026327424,500.0,2642.0,11.0,1.0003659290804834,2.2,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.2,0.1,1.0,22.965585470199585,5.0
134,1.1197164758035925,500.0,5554.0,2.0,1.442326545689626,0.4,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.2,0.1,2.0,49.170557260513306,5.0
135,0.678672277060641,500.0,3698.0,6.0,0.9988793649779659,1.2,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.2,0.1,3.0,31.917043447494507,5.0
136,0.7002149456618422,500.0,5008.0,4.0,1.000008860609507,0.8,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.2,0.1,4.0,43.324416160583496,5.0
137,0.821536129110543,500.0,4136.0,4.0,1.8598113252528767,0.8,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.2,0.1,5.0,36.17513728141785,5.0
138,0.7993105473060675,500.0,3540.0,4.0,0.00034423869644983895,0.8,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.2,0.1,6.0,31.04269313812256,5.0
139,0.8003265698777486,500.0,3156.0,3.0,3.0101917869673755e-05,0.6,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.2,0.1,7.0,27.678083419799805,5.0
140,0.49607849307358276,500.0,3644.0,3.0,2.8195724544517144,0.6,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.2,0.1,8.0,31.443690299987793,5.0
141,1.1831923858106324,500.0,3530.0,1.0,0.10387349862312323,0.2,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.2,0.1,9.0,30.827327489852905,5.0
142,0.5448249207290039,500.0,3732.0,6.0,0.9656722226403747,6.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.2,0.1,0.0,32.637495040893555,5.0
143,0.8025545116005798,500.0,3684.0,6.0,0.30552616828928225,6.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.2,0.1,1.0,31.878151655197144,5.0
144,0.23706438569420385,500.0,2782.0,11.0,0.08858390680512473,11.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.2,0.1,2.0,24.351840257644653,5.0
145,0.7991463053626374,500.0,3730.0,7.0,0.3550803137940759,7.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.2,0.1,3.0,32.47540545463562,5.0
146,0.7271943087000038,500.0,3678.0,5.0,0.792408710083355,5.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.2,0.1,4.0,32.10663938522339,5.0
147,0.693301479861745,500.0,2182.0,7.0,0.6148835801393848,7.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.2,0.1,5.0,18.952147722244263,5.0
148,0.9032170300936743,500.0,3854.0,4.0,0.821334464270721,4.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.2,0.1,6.0,33.11344647407532,5.0
149,0.7821414006419092,500.0,3824.0,7.0,0.4639736271569571,7.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.2,0.1,7.0,33.16444373130798,5.0
150,0.9080597752924132,500.0,5158.0,2.0,0.779201787642466,2.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.2,0.1,8.0,44.132508277893066,5.0
151,0.41332080536448,500.0,5542.0,7.0,2.16593594079329,7.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.2,0.1,9.0,47.731775999069214,5.0
152,0.0028700796664173633,500.0,1384.0,10.0,0.0016167907459514463,2.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.2,0.1,0.0,10.90001106262207,5.0
153,0.0029617717510452,500.0,1660.0,10.0,0.0016960716568925616,2.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.2,0.1,1.0,13.043442964553833,5.0
154,0.002786526016882035,500.0,1432.0,10.0,0.0015553776201198133,2.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.2,0.1,2.0,11.154592514038086,5.0
155,0.002961712204494399,500.0,1530.0,14.0,0.001695967078518379,2.8,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.2,0.1,3.0,11.944631338119507,5.0
156,0.0028172350986221117,500.0,1372.0,13.0,0.0016658805475173732,2.6,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.2,0.1,4.0,10.820088863372803,5.0
157,0.002961652599963255,500.0,1312.0,11.0,0.0016959605270904232,2.2,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.2,0.1,5.0,10.247668504714966,5.0
158,0.002152967912396303,500.0,1552.0,13.0,0.0013659318191051595,2.6,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.2,0.1,6.0,12.184102058410645,5.0
159,0.0028828436611536834,500.0,1356.0,13.0,0.0016390252987787957,2.6,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.2,0.1,7.0,10.87155270576477,5.0
160,0.0025348683856077636,500.0,1542.0,12.0,0.0013939304374630535,2.4,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.2,0.1,8.0,12.026295900344849,5.0
161,0.0029617718091960177,500.0,1612.0,10.0,0.0016960716752606464,2.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.2,0.1,9.0,12.613791704177856,5.0
162,1.9748047611785386,500.0,2138.0,3.0,1.3925732575493948,3.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.2,0.1,0.0,16.842819929122925,5.0
163,1.9746423463354263,500.0,1912.0,2.0,1.3888285097013862,2.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.2,0.1,1.0,15.064399242401123,5.0
164,1.28004605160615,500.0,1796.0,4.0,0.7592548001162019,4.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.2,0.1,2.0,14.123661041259766,5.0
165,0.7510830964928805,500.0,1362.0,8.0,0.7310280130241107,8.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.2,0.1,3.0,10.720446348190308,5.0
166,1.3320656294023832,500.0,1886.0,4.0,1.3214039062757874,4.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.2,0.1,4.0,14.672202825546265,5.0
167,1.3161506195628883,500.0,1818.0,3.0,1.2885754053914633,3.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.2,0.1,5.0,14.208946228027344,5.0
168,0.004224058958287605,500.0,30.0,80.0,0.004258571202700484,80.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.2,0.1,6.0,0.7240395545959473,5.0
169,1.9695431969347945,500.0,2446.0,1.0,1.3161230858485609,1.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.2,0.1,7.0,19.049263954162598,5.0
170,1.957684179693604,500.0,2042.0,2.0,1.1957468433413676,2.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.2,0.1,8.0,15.885074853897095,5.0
171,1.3176025137618683,500.0,2036.0,4.0,1.2905186128318333,4.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.2,0.1,9.0,15.812293767929077,5.0
172,0.20501393861865183,500.0,2530.0,11.0,0.01270726364373509,2.2,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.1,0.2,0.0,21.840396881103516,5.0
173,0.3902745540368021,500.0,2216.0,5.0,0.08633401900973925,1.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.1,0.2,1.0,18.923235177993774,5.0
174,0.7287461150823902,500.0,2318.0,4.0,1.263796211199092,0.8,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.1,0.2,2.0,19.91083526611328,5.0
175,0.01247908587757221,500.0,1666.0,15.0,0.029923304032628883,3.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.1,0.2,3.0,15.196752786636353,5.0
176,0.011870273077575016,500.0,2062.0,8.0,0.027833710258848066,1.6,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.1,0.2,4.0,18.683184146881104,5.0
177,0.3005563278021772,500.0,2232.0,5.0,1.014271736399405,1.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.1,0.2,5.0,20.10349941253662,5.0
178,0.40402074917840924,500.0,2096.0,3.0,0.021426405507901758,0.6,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.1,0.2,6.0,18.796141624450684,5.0
179,0.10844206120559227,500.0,1860.0,7.0,1.0208640022053257,1.4,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.1,0.2,7.0,16.70457649230957,5.0
180,0.8468148982070061,500.0,4954.0,5.0,0.6858878240417009,1.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.1,0.2,8.0,43.76130700111389,5.0
181,1.1694188850539669,500.0,2422.0,2.0,0.3284269505914671,0.4,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.1,0.2,9.0,20.794456720352173,5.0
182,0.5860814797106255,500.0,4526.0,4.0,1.0461510842902728,4.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.1,0.2,0.0,38.93221664428711,5.0
183,0.6510321019303494,500.0,3778.0,5.0,0.6451999428511302,5.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.1,0.2,1.0,32.423988819122314,5.0
184,0.9521702175073004,500.0,6204.0,4.0,1.2194557890418594,4.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.1,0.2,2.0,53.565086126327515,5.0
185,0.7011767590949849,500.0,3886.0,5.0,0.7101686088705175,5.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.1,0.2,3.0,33.78411912918091,5.0
186,0.6808124829664208,500.0,2732.0,4.0,0.478058871463519,4.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.1,0.2,4.0,23.67777109146118,5.0
187,0.8388999088303326,500.0,5030.0,4.0,0.33379052229554396,4.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.1,0.2,5.0,43.49678039550781,5.0
188,0.08710364959692195,500.0,2598.0,16.0,0.24165548099767695,16.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.1,0.2,6.0,22.319656133651733,5.0
189,0.8858011781100832,500.0,3162.0,4.0,1.479435399662917,4.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.1,0.2,7.0,27.14309048652649,5.0
190,0.6900464023626091,500.0,4254.0,5.0,0.5287185020413309,5.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.1,0.2,8.0,37.03269720077515,5.0
191,0.6805555327214283,500.0,3106.0,5.0,0.36316767419100815,5.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.1,0.2,9.0,26.61378574371338,5.0
192,0.0019093474442802016,500.0,1472.0,9.0,0.0006145191115890514,1.8,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.1,0.2,0.0,11.513366222381592,5.0
193,0.003058388522861305,500.0,1426.0,13.0,0.0022744212098678718,2.6,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.1,0.2,1.0,11.240849733352661,5.0
194,0.003047803163885948,500.0,1258.0,9.0,0.0022651602515155744,1.8,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.1,0.2,2.0,10.121239423751831,5.0
195,0.002801664805180709,500.0,1362.0,13.0,0.002200629288666711,2.6,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.1,0.2,3.0,10.843579292297363,5.0
196,0.0030279892227059457,500.0,1168.0,16.0,0.002255457797610716,3.2,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.1,0.2,4.0,9.285400629043579,5.0
197,0.002831988936744606,500.0,1524.0,8.0,0.002114066747840204,1.6,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.1,0.2,5.0,12.031374454498291,5.0
198,0.0026941702868283623,500.0,1258.0,13.0,0.0020536286269912107,2.6,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.1,0.2,6.0,10.051418781280518,5.0
199,0.0029817369496828172,500.0,1296.0,13.0,0.00224358111688594,2.6,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.1,0.2,7.0,10.235563039779663,5.0
200,0.0029974725759035203,500.0,1406.0,8.0,0.0022629689869709813,1.6,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.1,0.2,8.0,11.03276252746582,5.0
201,0.0029838260626807445,500.0,1370.0,12.0,0.002261156411223819,2.4,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.1,0.2,9.0,10.676880836486816,5.0
202,1.966815329085339,500.0,2300.0,1.0,1.2906891049974396,1.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.1,0.2,0.0,17.973596572875977,5.0
203,1.338445121164431,500.0,2576.0,3.0,1.312768535373869,3.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.1,0.2,1.0,20.370317697525024,5.0
204,1.338480439917674,500.0,2082.0,2.0,1.3128381559007165,2.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.1,0.2,2.0,924.310537815094,5.0
205,1.308937608375186,500.0,2114.0,4.0,1.2194220923491703,4.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.1,0.2,3.0,18.671703338623047,5.0
206,1.3382362992927876,500.0,2110.0,4.0,1.3124316707010646,4.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.1,0.2,4.0,16.56335210800171,5.0
207,1.9668152098760494,500.0,2086.0,1.0,1.2906888638648057,1.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.1,0.2,5.0,16.53294086456299,5.0
208,1.304477092043907,500.0,2078.0,4.0,1.1693297230385946,4.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.1,0.2,6.0,17.47713589668274,5.0
209,1.3118761546302338,500.0,2496.0,4.0,1.231086264417006,4.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.1,0.2,7.0,19.898369312286377,5.0
210,1.3308174158126982,500.0,2348.0,4.0,1.322107253003593,4.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.1,0.2,8.0,18.413434743881226,5.0
211,1.3319019777029855,500.0,2622.0,2.0,1.3214298133727325,2.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.1,0.2,9.0,20.518484830856323,5.0
212,0.4200417983847238,500.0,3380.0,8.0,0.259673307549965,1.6,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.1,0.2,0.0,29.00055956840515,5.0
213,0.800096021240844,500.0,4098.0,2.0,1.562556711909302e-06,0.4,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.1,0.2,1.0,35.219093799591064,5.0
214,0.19964565636222506,500.0,1744.0,9.0,0.0008033401686753372,1.8,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.1,0.2,2.0,15.169102907180786,5.0
215,0.7613844284671006,500.0,3052.0,3.0,0.5171093027935664,0.6,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.1,0.2,3.0,278.1348330974579,5.0
216,0.0688380842846193,500.0,2152.0,6.0,0.9887629913808599,1.2,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.1,0.2,4.0,18.79273223876953,5.0
217,0.14772602656207898,500.0,2616.0,6.0,0.910592845615732,1.2,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.1,0.2,5.0,23.443835258483887,5.0
218,0.6839170471631493,500.0,4670.0,3.0,1.0990371293613346,0.6,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.1,0.2,6.0,41.0160551071167,5.0
219,0.40023712568408876,500.0,2172.0,4.0,3.4675369355197105e-05,0.8,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.1,0.2,7.0,18.513630867004395,5.0
220,0.4002068236387112,500.0,3218.0,4.0,0.0003189847864432105,0.8,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.1,0.2,8.0,27.876814365386963,5.0
221,0.40023760158987065,500.0,2396.0,3.0,3.4619804668345466e-05,0.6,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.1,0.2,9.0,20.80925154685974,5.0
222,0.74560326161502,500.0,4064.0,4.0,1.2183952350652378,4.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.1,0.2,0.0,35.3951735496521,5.0
223,0.8281191557733371,500.0,2480.0,4.0,0.289922491762322,4.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.1,0.2,1.0,3174.8337647914886,5.0
224,0.7145849196584781,500.0,3528.0,6.0,0.7878437189606946,6.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.1,0.2,2.0,30.709072589874268,5.0
225,0.8863148858986138,500.0,3420.0,4.0,0.8411287039137512,4.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.1,0.2,3.0,29.48627758026123,5.0
226,0.7193959479735061,500.0,2324.0,5.0,0.7897567076045551,5.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.1,0.2,4.0,20.070672512054443,5.0
227,0.8634814562132526,500.0,4838.0,5.0,1.6934897296336537,5.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.1,0.2,5.0,43.796568870544434,5.0
228,0.7761976655335902,500.0,3108.0,5.0,1.698529812694355,5.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.1,0.2,6.0,26.955537796020508,5.0
229,0.7129996570691813,500.0,2806.0,5.0,0.7974999642645059,5.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.1,0.2,7.0,24.590596437454224,5.0
230,0.8726215325201222,500.0,2648.0,3.0,0.8118180260812343,3.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.1,0.2,8.0,22.994333267211914,5.0
231,1.286495440228607,500.0,4446.0,2.0,0.8308092568373202,2.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.1,0.2,9.0,38.95913100242615,5.0
232,0.0038225541600234447,500.0,1516.0,10.0,0.002422683224585387,2.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.1,0.2,0.0,12.098770141601562,5.0
233,0.00420907452276445,500.0,1476.0,8.0,0.0030638303593238936,1.6,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.1,0.2,1.0,11.58133602142334,5.0
234,0.00340394986613593,500.0,1710.0,8.0,0.002567028538954075,1.6,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.1,0.2,2.0,13.604202032089233,5.0
235,0.004015971232319587,500.0,1516.0,11.0,0.0026829852517754604,2.2,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.1,0.2,3.0,3434.8595113754272,5.0
236,0.004324469109785706,500.0,1422.0,8.0,0.0032245257242321523,1.6,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.1,0.2,4.0,11.441421508789062,5.0
237,0.0037717921385430897,500.0,1580.0,8.0,0.0024071516545678406,1.6,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.1,0.2,5.0,12.676486730575562,5.0
238,0.0033955157830139193,500.0,1520.0,11.0,0.001926939188882204,2.2,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.1,0.2,6.0,11.868801593780518,5.0
239,0.004332098509579524,500.0,1532.0,12.0,0.003227228432492568,2.4,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.1,0.2,7.0,11.85999608039856,5.0
240,0.0035900284461371224,500.0,1444.0,9.0,0.0021703180656619248,1.8,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.1,0.2,8.0,11.274656534194946,5.0
241,0.004332098509580856,500.0,1428.0,13.0,0.0032272284324945666,2.6,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.1,0.2,9.0,11.114707946777344,5.0
242,1.3085537509064373,500.0,2150.0,2.0,1.1938033547109757,2.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.1,0.2,0.0,16.778366327285767,5.0
243,1.341116729330921,500.0,2792.0,2.0,1.3203848076947486,2.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.1,0.2,1.0,22.369504928588867,5.0
244,1.3152459153505929,500.0,2334.0,4.0,1.2620044100799896,4.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.1,0.2,2.0,18.149822473526,5.0
245,1.329318333312564,500.0,2334.0,2.0,1.3330139813727198,2.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.1,0.2,3.0,18.259878158569336,5.0
246,1.3372069030522344,500.0,2310.0,5.0,1.3273615234791714,5.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.1,0.2,4.0,18.135294198989868,5.0
247,1.295787019076125,500.0,2044.0,7.0,1.0511028095887294,7.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.1,0.2,5.0,16.0140700340271,5.0
248,1.3142808565615864,500.0,2248.0,3.0,1.2601082752571988,3.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.1,0.2,6.0,17.721596002578735,5.0
249,1.314324132530478,500.0,2512.0,2.0,1.2587874658287095,2.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.1,0.2,7.0,19.824998140335083,5.0
250,1.3116652143402439,500.0,2086.0,5.0,1.2512338453347809,5.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.1,0.2,8.0,16.373459100723267,5.0
