,DA,N,NFE,NP,PA,PR,coding,crossover,crowding_factor,crowding_selection,dimensions,distance_measure,function_name,method,mutation,p_c,p_m,run_number,run_time,subpopulation_size
50,0.8320384510254519,500.0,4990.0,2.0,0.9474772541897873,2.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb2,worst_among_most_similar,1-point,0.1,0.1,6.0,49.16126894950867,5.0
51,1.1904655213631958,500.0,2804.0,5.0,1.3005330763629854,5.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb2,worst_among_most_similar,1-point,0.1,0.1,7.0,27.16836667060852,5.0
52,0.6811699228879381,500.0,3942.0,5.0,0.4852060369904209,5.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb2,worst_among_most_similar,1-point,0.1,0.1,8.0,38.30846691131592,5.0
53,0.7860863158329034,500.0,3284.0,4.0,1.1689805236442896,4.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb2,worst_among_most_similar,1-point,0.1,0.1,9.0,31.92649221420288,5.0
54,1.2726977607147614,500.0,3706.0,1.0,0.0807553437534092,0.2,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb3,worst_among_most_similar,1-point,0.1,0.1,0.0,35.67810416221619,5.0
55,0.17102064828206032,500.0,2026.0,6.0,0.0019774253832417488,1.2,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb3,worst_among_most_similar,1-point,0.1,0.1,1.0,19.6251220703125,5.0
56,0.47401167404651645,500.0,3482.0,10.0,1.7622568086122201,2.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb3,worst_among_most_similar,1-point,0.1,0.1,2.0,33.73990607261658,5.0
57,0.004003486489642619,500.0,2378.0,7.0,0.004471004193024819,1.4,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb3,worst_among_most_similar,1-point,0.1,0.1,3.0,23.10698103904724,5.0
58,0.8270661724670015,500.0,3604.0,3.0,0.0002765268216098349,0.6,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb3,worst_among_most_similar,1-point,0.1,0.1,4.0,34.95681285858154,5.0
59,0.0021740750067455877,500.0,2778.0,7.0,0.0010067186262543437,1.4,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb3,worst_among_most_similar,1-point,0.1,0.1,5.0,26.915849924087524,5.0
60,0.5748392309646772,500.0,2480.0,4.0,0.0008374424681762971,0.8,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb3,worst_among_most_similar,1-point,0.1,0.1,6.0,24.088650941848755,5.0
61,0.7786049729789567,500.0,3818.0,3.0,0.3641843064145167,0.6,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb3,worst_among_most_similar,1-point,0.1,0.1,7.0,37.19068694114685,5.0
62,1.2389422559724195,500.0,3642.0,2.0,0.6177324074510457,0.4,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb3,worst_among_most_similar,1-point,0.1,0.1,8.0,35.21949601173401,5.0
63,0.17231346102388645,500.0,2344.0,4.0,0.008555636186882487,0.8,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb3,worst_among_most_similar,1-point,0.1,0.1,9.0,22.753244876861572,5.0
64,1.2191747766830663,500.0,2100.0,3.0,1.3158948268502249,3.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb2,most_similar_among_worst,1-point,0.1,0.1,0.0,18.36339521408081,5.0
65,1.971717129384027,500.0,1894.0,2.0,1.5183009656190447,2.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb2,most_similar_among_worst,1-point,0.1,0.1,1.0,16.751463890075684,5.0
66,0.0061500093633508335,500.0,68.0,79.0,0.0037417467784370273,79.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb2,most_similar_among_worst,1-point,0.1,0.1,2.0,1.3386688232421875,5.0
67,1.1867032387161438,500.0,1646.0,4.0,1.2655365949077544,4.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb2,most_similar_among_worst,1-point,0.1,0.1,3.0,14.551812887191772,5.0
68,1.813688563972243,500.0,2494.0,3.0,1.0192726301395287,3.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb2,most_similar_among_worst,1-point,0.1,0.1,4.0,21.830156087875366,5.0
69,1.1743781140352505,500.0,2076.0,6.0,1.1389148385654038,6.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb2,most_similar_among_worst,1-point,0.1,0.1,5.0,18.19667887687683,5.0
70,1.2088756374420697,500.0,2296.0,4.0,1.3332580262183795,4.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb2,most_similar_among_worst,1-point,0.1,0.1,6.0,20.037678241729736,5.0
71,1.23042148190203,500.0,2166.0,2.0,1.2712293562573724,2.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb2,most_similar_among_worst,1-point,0.1,0.1,7.0,18.9683620929718,5.0
72,1.9675566769453998,500.0,2074.0,2.0,1.4747260508024322,2.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb2,most_similar_among_worst,1-point,0.1,0.1,8.0,18.226721048355103,5.0
73,1.2115470189131956,500.0,2116.0,3.0,1.329984480109981,3.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb2,most_similar_among_worst,1-point,0.1,0.1,9.0,18.553234815597534,5.0
74,0.005908368774889997,500.0,1614.0,9.0,0.009680268870222108,1.8,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb3,most_similar_among_worst,1-point,0.1,0.1,0.0,14.28727912902832,5.0
75,0.005736963022081168,500.0,1342.0,15.0,0.008528782683431602,3.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb3,most_similar_among_worst,1-point,0.1,0.1,1.0,11.92362093925476,5.0
76,0.008360372906448657,500.0,1338.0,15.0,0.03768179460183918,3.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb3,most_similar_among_worst,1-point,0.1,0.1,2.0,11.780251741409302,5.0
77,0.005641883991103783,500.0,1556.0,13.0,0.009182568246923206,2.6,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb3,most_similar_among_worst,1-point,0.1,0.1,3.0,13.685988903045654,5.0
78,0.00588310022807538,500.0,1518.0,7.0,0.009576139822894625,1.4,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb3,most_similar_among_worst,1-point,0.1,0.1,4.0,13.265164852142334,5.0
79,0.004166510502273249,500.0,1422.0,14.0,0.007688056482162642,2.8,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb3,most_similar_among_worst,1-point,0.1,0.1,5.0,12.5204918384552,5.0
80,0.005970834443069353,500.0,32.0,81.0,0.009807828536964602,16.2,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb3,most_similar_among_worst,1-point,0.1,0.1,6.0,1.2642848491668701,5.0
81,0.0049123526319232586,500.0,1682.0,9.0,0.0051136774073636815,1.8,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb3,most_similar_among_worst,1-point,0.1,0.1,7.0,14.812021970748901,5.0
82,0.005105636683761641,500.0,1626.0,8.0,0.00859259956248315,1.6,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb3,most_similar_among_worst,1-point,0.1,0.1,8.0,14.390961170196533,5.0
83,0.005481599518752947,500.0,1670.0,7.0,0.009421200253041162,1.4,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb3,most_similar_among_worst,1-point,0.1,0.1,9.0,14.794906854629517,5.0
84,0.6970925518580097,500.0,3508.0,7.0,0.9043098131310559,7.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb2,worst_among_most_similar,1-point,0.2,0.1,0.0,34.01896071434021,5.0
85,0.7915324357619172,500.0,3488.0,5.0,1.3991830848238072,5.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb2,worst_among_most_similar,1-point,0.2,0.1,1.0,33.750158071517944,5.0
86,1.1530029222693776,500.0,3266.0,3.0,0.7478530404347499,3.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb2,worst_among_most_similar,1-point,0.2,0.1,2.0,31.535549879074097,5.0
